/vpos_gain_ninv X,/vpos_gain_ninv YRe,/vpos_gain_ninv YReImag,/vpos_gain_ninv_cm X,/vpos_gain_ninv_cm YRe,/vpos_gain_ninv_cm YReImag
6.683439175686145e-06,0.9382423175599165,11.4838907896166,6.683439175686145e-06,-0.0004768427382271905,7.442134085258875e-05
7.079457843841378e-06,1.051874159780595,12.15452024291351,7.079457843841378e-06,-0.0005345933569934773,8.38315528719845e-05
7.498942093324556e-06,1.179152665338568,12.86305331728554,7.498942093324556e-06,-0.0005992795013579715,9.473176891632671e-05
7.943282347242813e-06,1.321687149484251,13.61139690021542,7.943282347242813e-06,-0.0006717190443738832,0.0001073826792146893
8.41395141645195e-06,1.481269143441656,14.40150912714563,8.41395141645195e-06,-0.0007528224593920069,0.000122091816501478
8.912509381337454e-06,1.659891087943284,15.23539148524634,8.912509381337454e-06,-0.0008436023188464109,0.0001392218909205456
9.440608762859234e-06,1.859766440740589,16.11507861532101,9.440608762859234e-06,-0.0009451835112016422,0.0001592005513744018
9.999999999999999e-06,2.083351165851139,17.04262540133882,9.999999999999999e-06,-0.001058814159584849,0.0001825317972276967
1.059253725177289e-05,2.333366523044851,18.02009088302426,1.059253725177289e-05,-0.001185877200532094,0.0002098092926619237
1.122018454301963e-05,2.612823011995679,19.04951847047189,1.122018454301963e-05,-0.001327902548715468,0.0002417318656405002
1.188502227437018e-05,2.925045243618525,20.13291188262129,1.188502227437018e-05,-0.001486579731811929,0.000279121503503985
1.258925411794167e-05,3.273697408048775,21.27220617619455,1.258925411794167e-05,-0.001663770827295264,0.0003229441863686293
1.333521432163324e-05,3.662808880961816,22.46923318202823,1.333521432163324e-05,-0.001861523467920996,0.0003743339258898285
1.412537544622754e-05,4.096799353876553,23.72568062665251,1.412537544622754e-05,-0.002082083603291913,0.0004346203980224261
1.496235656094433e-05,4.580502686356684,25.04304419518459,1.496235656094433e-05,-0.002327907609443819,0.0005053605707565066
1.584893192461113e-05,5.119188455845464,26.42257179582228,1.584893192461113e-05,-0.002601673225340034,0.0005883747270071497
1.67880401812256e-05,5.718579922655159,27.86519932745828,1.67880401812256e-05,-0.002906288663867547,0.0006857872632929625
1.778279410038923e-05,6.384866833757867,29.37147734375099,1.778279410038923e-05,-0.003244899095448571,0.0008000725996590173
1.8836490894898e-05,7.124711162862707,30.94148816559303,1.8836490894898e-05,-0.003620889536474337,0.0009341064572481777
1.99526231496888e-05,7.945243533477982,32.57475323801553,1.99526231496888e-05,-0.004037882996384795,0.001091222637494631
2.113489039836647e-05,8.8540476994218,34.27013083776417,2.113489039836647e-05,-0.004499732547835352,0.001275275259115017
2.23872113856834e-05,9.85913017667308,36.02570499401462,2.23872113856834e-05,-0.005010505841772449,0.001490706178139671
2.371373705661655e-05,10.96887159893267,37.8386662818311,2.371373705661655e-05,-0.005574460323776423,0.00174261697007608
2.51188643150958e-05,12.19195648585897,39.70518731008185,2.51188643150958e-05,-0.006196007467564072,0.002036844501975723
2.66072505979881e-05,13.5372776812873,41.62029532780871,2.66072505979881e-05,-0.006879664121646136,0.002380038586803567
2.818382931264454e-05,15.0138120313856,43.57774631619944,2.818382931264454e-05,-0.007629989224251157,0.002779739667141621
2.98538261891796e-05,16.63046418025165,45.56990588720883,2.98538261891796e-05,-0.008451504297804254,0.003244453816264033
3.16227766016838e-05,18.39587626199279,47.58764408530313,3.16227766016838e-05,-0.009348596592630116,0.003783721679434971
3.349654391578277e-05,20.31820207872364,49.62025145585702,3.349654391578277e-05,-0.0103254041614318,0.00440817720782324
3.548133892335755e-05,22.40484672806177,51.65538682113509,3.548133892335755e-05,-0.01138568335330617,0.005129591529303526
3.758374042884442e-05,24.66217425472052,53.67906628035859,3.758374042884442e-05,-0.0125326600350002,0.005960896689714393
3.981071705534973e-05,27.09518930477783,55.67570492367998,3.981071705534973e-05,-0.01376886757788987,0.006916183889850048
